Date,Open,High,Low,Close,Volume
2021-03-31,61101.138092080044,61179.98839851789,60947.968607108276,60993.34296259062,988968
2021-04-01,61382.0168805158,61466.61335708319,61361.88998128413,61526.12839002443,4748949
2021-04-02,61629.65602983835,61677.90192732945,61620.54105921133,61685.28242536165,2080096
2021-04-05,61900.56750744893,61963.833357946656,61800.161249623685,61824.471621326404,2193465
2021-04-06,62020.834352743834,62065.04609677342,62035.808358621354,62103.975963798504,4775892
2021-04-07,62013.716664332984,62103.65902323565,61925.880811539086,61985.26086165708,4175929
2021-04-08,61716.96664708186,61797.377452595305,61753.222142473394,61785.05387776047,4807997
2021-04-09,61808.644096787124,61832.29772917151,61633.728523556754,61778.83268679291,2166313
2021-04-12,61687.441876015975,61597.65084747366,61549.8065779578,61616.24948704783,2607719
2021-04-13,61823.47490436643,61899.53554205465,61872.82530736876,61873.67287311983,2111243
2021-04-14,61833.945308462135,61913.07273291559,61757.46029749152,61760.18794107294,2728553
2021-04-15,61655.69620436152,61591.049838065126,61570.33838402653,61588.86399522425,2802611
2021-04-16,61484.687354532565,61698.0489420579,61474.00202797645,61541.11263118862,2658184
2021-04-19,61635.16745019003,61625.63159144887,61536.1350983264,61611.08804008484,1199438
2021-04-20,61390.311818129,61557.5646215964,61427.06213273107,61482.187250615796,4191316
2021-04-21,61218.180730726795,61281.1849920247,61124.28433671723,61144.488901582714,4692896
2021-04-22,61260.514326063756,61324.2900540075,61211.34718866699,61268.55849965049,3177049
2021-04-23,61392.648010430596,61376.02847938423,61243.64680315932,61312.13598789217,2788786
2021-04-26,61250.6478606135,61297.748993936424,61184.859136345105,61228.6276000405,3211485
2021-04-27,61179.4452484507,61116.391222807506,60987.82320054207,61051.541644462864,3345157
2021-04-28,61148.563706217734,61241.89747141115,61049.74780217264,61154.08573137389,719162
2021-04-29,60701.44656093697,60750.41015460609,60665.08114860619,60739.54226641576,4553492
2021-04-30,60272.636827873765,60279.47648290022,60209.751570670865,60297.498541550965,3341852
2021-05-03,60029.726031778635,60126.87775672197,60026.96124216107,60061.040268133846,3813723
2021-05-04,60000.2743930787,60060.79074677442,59979.16237085852,59933.43958798004,1840522
2021-05-05,60061.85240007806,60134.338461891944,60042.07325628161,60076.483165051664,1901051
2021-05-06,60527.65238448336,60561.830616296655,60498.86654163858,60492.57481556909,3053272
2021-05-07,60842.407099410884,60813.555662194965,60636.83999799887,60759.32402479528,3770514
2021-05-10,60678.21853537748,60802.50469863468,60650.058601834855,60709.81895610395,4238163
2021-05-11,60779.8347293271,60808.45661596732,60657.782102335295,60673.84452253154,1046363
2021-05-12,60487.9377452463,60440.2017999052,60412.8324306562,60324.215062422605,4680513
2021-05-13,60410.62462473204,60441.20339886658,60379.866859887596,60383.120898665205,4514175
2021-05-14,60223.83771445512,60369.85505505451,60234.830278337526,60339.599432001756,4824155
2021-05-17,60396.35492815225,60554.18825854537,60351.16448501767,60359.3371752356,1608198
2021-05-18,60243.42647176934,60197.48075952868,60037.05083964394,60179.36085626486,3962087
2021-05-19,60333.23729559868,60468.23854699301,60327.29104840452,60429.39411992917,2408981
2021-05-20,60744.23726099966,60799.00675584039,60752.31174197373,60845.35520037702,2181518
2021-05-21,60736.335582015934,60857.356380795645,60693.913175708374,60843.75140353337,3894837
2021-05-24,60924.11884603226,61021.19716465318,60877.31920494527,60901.644238553665,786172
2021-05-25,61116.467720630426,61152.92643277259,61063.65309806067,61147.506533369684,4994463
2021-05-26,60956.818295696125,60976.16766604361,60822.24104539992,60932.56666413122,1061133
2021-05-27,61017.651424607,61124.45211263356,60930.16080582831,61003.775631846634,2149258
2021-05-28,61020.18245798008,61099.01248385488,60958.61369240124,60902.8133551254,4869535
2021-05-31,61022.952685772005,61107.11675150383,61000.95608572587,61128.38046869904,4659962
2021-06-01,60917.93904431376,60851.156990200594,60782.63376808391,60914.18645883128,4981678
2021-06-02,60828.4072886574,60863.004717811324,60830.29679529695,60816.864449850604,2165418
2021-06-03,61054.78072553287,61082.987544499076,60961.888472037965,60981.22521417174,3694990
2021-06-04,61505.33168442624,61480.5403290247,61416.2676812008,61391.572776145564,3604857
2021-06-07,61766.962674563074,61737.25778605343,61611.40795871736,61736.17980722956,4736026
2021-06-08,62341.420851273244,62478.84398744512,62320.60943062495,62419.24849417431,1195519
2021-06-09,62152.98410255956,62200.000838712294,62097.19501191639,62045.65899934868,740740
2021-06-10,62393.28400873939,62403.083414410634,62364.37213666211,62414.965715591046,3746536
2021-06-11,62404.31129774394,62456.03245697981,62345.61242423574,62435.662802194485,4949720
2021-06-14,63122.655234831815,63185.55153147291,63091.84449600791,63112.10699034407,1810704
2021-06-15,62804.995795581206,63032.76515242968,62779.48521429872,62886.89748522291,3367492
2021-06-16,62671.415201908036,62718.17881635271,62505.129482523684,62602.621110546315,3487008
2021-06-17,62408.98257398683,62474.36172127922,62358.35718307938,62427.034096181465,4133803
2021-06-18,61805.10270435246,61800.087301848675,61786.20598002243,61784.35096318108,3877300
2021-06-21,61651.48260863189,61652.172842947664,61568.39238011528,61685.834025143995,2169163
2021-06-22,61396.633167903274,61476.21270879003,61354.10177529041,61430.51641459485,3287186
2021-06-23,61484.0312426051,61460.120188827656,61425.04465181036,61465.725729418205,3808769
2021-06-24,61533.47816243336,61575.26602307448,61461.63012697118,61493.67575920987,2087361
2021-06-25,62163.63946190211,62206.99783731296,62051.886067794105,62101.14560986859,2453923
2021-06-28,62337.902764472725,62428.59409769221,62355.96179430995,62450.135206502026,757471
2021-06-29,62238.449630763665,62242.99878520407,62140.61476703017,62234.01548044254,2689171
2021-06-30,62059.55270033475,62096.15277943326,61850.7552009672,61995.582823861296,2263190
2021-07-01,62060.165435603514,62170.408952588354,62066.08025326642,62198.50759185017,1657593
2021-07-02,61680.224791201355,61743.06442706711,61662.875154551904,61766.04234318803,1355817
2021-07-05,62289.245061966845,62395.68780549771,62249.76514292412,62268.20758636889,3750881
2021-07-06,62626.36079479727,62656.34042441765,62584.8610302322,62591.832247190505,1058114
2021-07-07,62494.160515032556,62570.11271990587,62473.52389424279,62348.95153026608,2157106
2021-07-08,61987.148007849,61996.71119160085,61840.48913104144,61954.26940521797,2458074
2021-07-09,62400.58643701932,62477.16164281692,62334.22096782698,62352.54973880039,2122964
2021-07-12,62389.97340211326,62410.27678378755,62307.6479578172,62354.00671973522,858349
2021-07-13,62726.32423645392,62738.812029234745,62677.18171042079,62698.13804225875,1561385
2021-07-14,62215.44212323825,62234.05953918092,62157.09029014343,62211.48575299734,1659702
2021-07-15,62081.32118414319,62140.498264411006,61968.76777215634,61958.722552557694,852465
2021-07-16,62144.259705743265,62139.3670587994,61970.31197947075,62002.267217541,1288525
2021-07-19,62056.728099808795,62161.158060085836,62052.545230536256,62087.19233916795,2113849
2021-07-20,61879.613680450624,61969.19209852837,61904.78146439268,62014.13552724079,3596750
2021-07-21,62170.54915885275,62187.88164495976,62113.803970912624,62110.31885620112,4712022
2021-07-22,61788.88993837595,61901.26322185701,61787.40046296686,61811.29955025233,2412886
2021-07-23,61643.56167376653,61950.44604293498,61666.775348318,61799.81905891488,1318706
2021-07-26,61830.65492443833,61819.86496066944,61712.91630165784,61747.73914377079,4574651
2021-07-27,61915.84908150073,61981.23734679219,61889.23914405817,61960.9561929627,2743227
2021-07-28,62151.573290109896,62240.11827670682,62083.55875178003,62119.075448908494,2234802
2021-07-29,61835.30634320219,61851.128622019714,61777.019881210865,61861.94854859829,949110
2021-07-30,61367.998059442005,61387.27293795117,61295.43576003984,61366.04322785064,4161068
2021-08-02,61777.248712879555,61822.549173420506,61622.815603211995,61756.69871272167,4306762
2021-08-03,61819.69600708799,61972.35224459516,61813.344673730564,61802.34039574555,2274474
2021-08-04,61642.57965455832,61644.12081891233,61569.229001789245,61652.27598263005,4000975
2021-08-05,62069.29262342708,62095.59962960103,62001.51149761248,62186.50560336782,3712174
2021-08-06,62153.9128716385,62148.41765808408,62064.14101672938,62066.57676282272,1053360
2021-08-09,62501.529877013934,62506.44797133664,62456.8018237942,62453.7735524309,4728021
2021-08-10,62444.24511213408,62493.42791805572,62457.9043674851,62502.597420944716,4912721
2021-08-11,63163.54053050966,63283.424339439815,63064.05137965843,63148.5617353007,2976498
2021-08-12,63609.04550517817,63681.92106629724,63519.56783834417,63607.8663631694,884533
2021-08-13,63601.5573228042,63592.90004276895,63525.926788357676,63419.502918383005,4803829
2021-08-16,63870.99008384652,63921.38630057428,63708.18749750289,63920.58519288465,4102294
2021-08-17,64138.14768689175,64050.36739856326,64024.023968595015,64084.2638090312,1761668
2021-08-18,64445.65467119311,64488.10904536789,64390.9452396623,64369.680593787365,3650374
2021-08-19,64149.88509233176,64191.32937619771,64153.918090626554,64136.972492548695,2899009
2021-08-20,64372.19538984282,64385.09883410696,64236.78238500191,64451.57549161357,1878656
2021-08-23,64675.53472705036,64758.084995762,64618.93607551135,64763.08353711497,1723979
2021-08-24,64203.06896536225,64177.53465984386,64117.29898308235,64210.00387139909,4978633
2021-08-25,63727.278786043586,63850.80944833666,63806.18237987581,63799.28869476742,846407
2021-08-26,63143.64054218007,63207.31277040517,63193.00871395927,63200.47403407801,1076395
2021-08-27,63062.11246672506,63156.559801673495,63004.75023936979,63108.95632254771,1269153
2021-08-30,63378.28066914148,63346.46043784316,63264.9373653889,63387.177278706244,2008346
2021-08-31,63867.003073800704,63831.495090516175,63742.21914168302,63737.68028484686,1303995
2021-09-01,63798.47837837067,63947.19672879797,63661.165404097635,63763.41085655334,777845
2021-09-02,64283.84441680943,64373.42068751584,64288.96096019132,64342.79923231073,1748720
2021-09-03,63881.75767366012,63901.79289721214,63860.82003637875,63876.036992728885,3336934
2021-09-06,63425.33424882833,63397.02462902474,63250.13776060611,63436.16370147061,2516211
2021-09-07,63304.2083673194,63434.3833086841,63322.28112345952,63317.0004136799,2696432
2021-09-08,63477.71410784747,63561.81281751686,63415.68456658236,63463.056740693784,1214075
2021-09-09,63504.74711577162,63505.648104452426,63440.09482076195,63409.8665850403,1534472
2021-09-10,62860.80931276753,62855.95301298184,62813.06983200591,62836.12273834171,1587241
2021-09-13,62818.49767324664,62863.881338895415,62767.61764179407,62735.091245566764,2875253
2021-09-14,62467.7300468936,62539.12330257382,62370.06231703188,62393.2960712175,3562783
2021-09-15,62483.41789226429,62678.55355348213,62597.06125703388,62546.76681366785,4478168
2021-09-16,62762.45274671985,62767.44725530739,62670.836123212874,62763.25514240287,4429301
2021-09-17,62413.89126068873,62460.902277057314,62427.23299125932,62482.42451183309,1188235
2021-09-20,62200.90332480127,62376.58543646942,62208.751324086305,62205.92183311987,2710980
2021-09-21,62000.23104305366,62002.36856290035,61932.90687897459,62041.36520035244,1639391
2021-09-22,62024.5501111536,61978.08891218297,61809.011430156184,62080.737940216444,1489269
2021-09-23,62235.53745431444,62265.71010835261,62205.615714666856,62244.71019938265,4470471
2021-09-24,61994.33579350531,61953.22914626816,61944.42357521135,61914.63635313393,4726660
2021-09-27,62178.51993369995,62134.959268671904,62050.83202908008,62239.12255035067,1460875
2021-09-28,62004.57445796799,62044.841656931436,61923.19977677437,61872.88031037366,2369883
2021-09-29,61782.96511207865,61723.47841040383,61579.01136712561,61701.972208953535,2313985
2021-09-30,61705.96415217731,61791.70309263902,61630.63485170654,61677.83889125531,771609
2021-10-01,61362.056762842985,61359.57319505275,61281.83659687351,61425.54246192053,4367183
2021-10-04,61112.091998698896,61207.95877750108,61182.71660494129,61210.17723805009,3981716
2021-10-05,60820.523797110596,60881.317514375274,60763.215605231475,60807.89522672767,2793474
2021-10-06,61380.0821316262,61511.09759615028,61377.02402829399,61374.68524287261,2421897
2021-10-07,61541.37066285842,61551.9995530526,61266.80737172341,61415.73243597122,4185266
2021-10-08,61214.111583964135,61237.06889033535,61079.9609988808,61172.5595065385,677696
2021-10-11,61293.260088145245,61401.32983074226,61266.43025196256,61289.49111379526,2089291
2021-10-12,61280.975701700794,61304.713742585445,61199.046493064256,61225.19162390575,926492
2021-10-13,61189.29067535742,61314.37488761785,61176.11159870944,61112.40866337431,3455227
2021-10-14,61456.11311507336,61425.621447634265,61359.02727547664,61434.117852470576,2807236
2021-10-15,61567.480407979296,61637.32568207569,61551.93346587941,61573.72924989457,1683087
2021-10-18,61449.192904544725,61455.844243587584,61425.60836506892,61376.05569153409,3724400
2021-10-19,61229.59353030456,61284.11406285468,61224.193999456045,61258.304102865084,963723
2021-10-20,61118.20042488293,61268.23876653714,61155.89621095567,61187.620128742354,2616811
2021-10-21,60463.03674647803,60503.45039191266,60445.58566152044,60406.30186474434,1186763
2021-10-22,60037.21604251131,60176.76276161483,59938.78089208195,60055.65026572002,1975378
2021-10-25,60427.665051371216,60527.33321491657,60438.921609682,60396.772284162565,4149175
2021-10-26,60907.99942765378,60955.62967930096,60901.649516091325,61028.17191710701,2645943
2021-10-27,60797.59379159696,60889.609593602145,60831.86781305521,60894.10769038439,4369883
2021-10-28,61036.72147506585,61044.83794792028,60983.48198601282,61020.881754191825,4154538
2021-10-29,61059.015781358794,61219.5797553459,61111.547985359306,61096.99341154448,1823020
2021-11-01,62095.9188407814,62194.49317307962,62020.62525772173,62052.667657218735,3154810
2021-11-02,62397.910503674015,62403.83967158265,62335.01204551711,62424.42805310646,1001503
2021-11-03,62282.535663609815,62482.67178436016,62260.387010794126,62354.1385321538,2567911
2021-11-04,62053.29065255044,62121.930967086824,62005.704109627055,62057.89316604609,4977375
2021-11-05,61549.209390046126,61593.429320336596,61519.32320532603,61589.73572486655,4204595
2021-11-08,61663.81502660679,61677.22899912752,61572.252376946075,61617.66335452398,2344040
2021-11-09,61487.9735998017,61481.42288474183,61354.95588151074,61403.79078115839,1364845
2021-11-10,60900.516341138944,61083.83750983728,60960.163598028084,60889.98534267598,2506811
2021-11-11,60806.05440330585,60873.223825832596,60725.268008783656,60848.989410891096,3634593
2021-11-12,60467.83205848583,60516.68679947499,60414.28890349532,60490.77858728025,1934636
2021-11-15,61015.54819260845,60991.047396066366,60957.579530395655,60943.30839658425,4408308
2021-11-16,61257.13294728265,61287.06312584142,61237.71090588394,61341.40986493853,2407310
2021-11-17,61206.48285688884,61293.563803234894,61184.79957620383,61248.4321474954,1205314
2021-11-18,61672.111868359454,61747.953461274235,61679.99886886413,61636.25738654402,3894070
2021-11-19,61671.4737645969,61826.73872003975,61684.32905524837,61754.111928510596,4389453
2021-11-22,61506.69015396853,61527.83253623714,61415.026200739325,61472.792207864055,1372189
2021-11-23,61910.89260265309,61960.89919310601,61848.4951785161,61929.5560194937,4064046
2021-11-24,62166.55956761254,62096.799245534006,62024.71586968561,62050.21225309231,4457874
2021-11-25,61757.29314633622,61850.846095090055,61756.05089003228,61782.85097321585,4078687
2021-11-26,61667.804245256346,61743.29190538417,61629.13373924696,61690.13666909082,1682200
2021-11-29,61364.853387955794,61472.08134648682,61265.67483636193,61468.33618016873,4347075
2021-11-30,60935.54220448434,61156.58633206439,61011.66701409818,60930.45196559661,1890530
2021-12-01,61224.34565540635,61384.87732163049,61260.929077618806,61281.85877940767,1593956
2021-12-02,61889.73377724825,61896.19716746974,61858.0327680616,61962.48519958808,2757474
2021-12-03,61482.24342371342,61477.86735485178,61320.33785230912,61418.45379978191,4148338
2021-12-06,61546.63840845749,61710.36132903842,61601.138483453746,61595.50602868444,1931041
2021-12-07,61475.257088526356,61457.7336838772,61275.22082961898,61408.10710590005,772667
2021-12-08,61260.21450510897,61301.97071031898,61188.48848015735,61223.62725089871,3953402
2021-12-09,61113.98903102076,61120.24821965998,61030.625559673215,60996.235341610074,2529122
2021-12-10,60928.06318093031,60900.35755452862,60759.57389685534,60835.922829591356,612035
2021-12-13,60906.85060369426,60935.418136750144,60795.797762843096,60868.801609105074,1724293
2021-12-14,60599.29707058238,60728.602100893855,60549.68227830015,60610.098349550746,4401848
2021-12-15,60649.30103944086,60727.70995458088,60614.565704122884,60686.616722614235,1890502
2021-12-16,60571.19844781041,60721.64090207772,60654.263302729836,60680.9412614194,840526
2021-12-17,60571.14713785484,60641.4893403958,60548.002121214144,60658.2468773945,1716733
2021-12-20,60324.27919326309,60359.89776178677,60327.66178025341,60325.31339590802,1365144
2021-12-21,60112.445329676426,60171.56211008041,60128.0063746775,60133.10017717962,4288659
2021-12-22,60381.858825427094,60440.197394402436,60263.74058476912,60374.36539953731,1918137
2021-12-23,60542.53942421696,60672.351756194534,60382.56406873031,60567.66416805686,2807306
2021-12-24,60234.187457539054,60337.711419369145,60229.562359234835,60316.03160055662,4560416
2021-12-27,60242.72981921705,60280.317584961274,60235.92090601508,60243.822761299765,4395972
2021-12-28,60509.0788188681,60529.45060538912,60461.929798085774,60505.59277462121,1479532
2021-12-29,60021.92153341183,60006.07089172886,59951.11403219679,60016.74237303015,1022797
2021-12-30,60108.31260477519,60165.46250379589,60080.691599283055,60113.203658310886,4615336
2021-12-31,60034.59204995089,60085.22952220472,59944.96730046825,59965.06628932422,1491120
2022-01-03,60130.29562492732,60239.870707463255,60111.383122057836,60061.94133867443,3997172
2022-01-04,59907.18976572601,59909.140078837714,59871.2372722608,59817.7947693918,3644158
2022-01-05,59400.19337554224,59395.79280351073,59269.79716450044,59383.119974774025,1410906
2022-01-06,58888.18072957764,58943.128406954645,58860.89920918213,58857.326185947924,914399
2022-01-07,58938.60223870854,58962.4267790421,58852.31338898533,58901.059427393935,2506518
2022-01-10,58983.21836578942,59002.005190461794,58921.246042940096,58967.96740867891,4949113
2022-01-11,58666.94530126598,58716.302046360914,58561.99448082283,58648.74716756481,1229672
2022-01-12,58907.220083891516,58948.41886189637,58835.85003874459,58886.882192533,948781
2022-01-13,58333.50257858449,58539.594808375135,58329.210461252886,58329.033823699785,2661513
2022-01-14,58376.292934645164,58377.801550373224,58363.87286254769,58440.41356725641,2507091
2022-01-17,58005.89858989537,58049.75753533247,57973.907968843836,57939.761572184594,1647417
2022-01-18,57801.60341422332,57842.26766363133,57707.239528565726,57802.219993538514,3301516
2022-01-19,57819.80198290993,57859.13195159765,57791.58127485611,57774.11527907951,1794876
2022-01-20,57474.0123966218,57617.63866153423,57533.27477401504,57596.625907564725,660786
2022-01-21,57425.301940240686,57502.59035612006,57372.26114430622,57436.16661706366,2575414
2022-01-24,57759.268273449125,57762.372604191085,57733.86564269495,57728.69269241101,1814530
2022-01-25,57589.551287135,57644.32342344719,57492.82286175197,57624.218544787705,1410175
2022-01-26,57780.882344108366,57891.204959836316,57812.05514094398,57833.73763073854,621701
2022-01-27,57556.639436800615,57519.19854878871,57412.35588144745,57519.18626705418,3089433
2022-01-28,57608.98655572125,57855.784473484484,57558.97631329752,57603.22900130609,4441631
2022-01-31,58133.23874435567,58111.00342829287,57976.16002689522,58014.52503713297,1564641
2022-02-01,57364.632252384734,57415.97060175023,57296.928905858054,57348.63293239316,1933043
2022-02-02,57071.89259215782,57218.39326473228,57021.00218003392,57088.26163987527,4411278
2022-02-03,57366.09114043465,57363.94546047975,57147.87024590712,57308.647329426865,748924
2022-02-04,57156.73013840345,57224.070573019584,57157.394606728645,57212.41655735815,3300860
2022-02-07,57373.713450683164,57420.76059998004,57246.35704157522,57338.009508964395,2590923
2022-02-08,57196.58930189007,57168.48309915847,57105.95904270216,57065.39105949085,2440711
2022-02-09,57139.00611177596,57214.992359404896,57091.58801505772,57266.9589692105,1863307
2022-02-10,57195.45721661538,57157.74724527411,57066.328398342936,57117.621852360564,2323334
2022-02-11,57463.66624438016,57508.304891825435,57446.93091745335,57511.04791862707,4210407
2022-02-14,57566.92950456446,57601.116848941885,57544.9737168966,57510.69023958949,3718451
2022-02-15,57666.791713661594,57734.58100849934,57626.659618078724,57669.1761168339,3872021
2022-02-16,57523.49709481276,57652.84054835891,57507.589548114214,57465.07029371005,690477
2022-02-17,57424.47107832253,57411.225324123705,57294.06348447479,57406.534056577526,1714596
2022-02-18,57293.83764434627,57265.22695261306,57163.51421738147,57236.364504099365,2435272
2022-02-21,57285.07225237024,57379.26250793319,57334.40342636833,57373.958376228926,4994369
2022-02-22,57311.420518929976,57275.32119174238,57186.99730570667,57281.10220829258,3067375
2022-02-23,57250.01136445321,57399.338188103764,57297.15158518526,57271.50894829398,679354
2022-02-24,58007.38351366571,57998.333436866575,57923.4743222062,57921.531616917986,2917741
2022-02-25,58273.428871319506,58309.29284887439,58164.13408723421,58239.95982853247,1892928
2022-02-28,58064.73823331702,58173.60850879682,58021.67190000763,58224.19762855511,1917003
2022-03-01,58459.110017079234,58549.80592280183,58405.87832281625,58472.74661474389,2682931
2022-03-02,58301.94288614619,58409.898586185205,58273.61151378687,58386.78492546669,1551636
2022-03-03,57735.044707502704,57848.46572236023,57725.784528941505,57740.44218552421,4285887
2022-03-04,57427.96315153263,57478.46301602391,57384.204088652084,57540.47714547973,3142159
2022-03-07,56921.11031604763,56950.39916152762,56843.39006061895,56794.7662060859,2513122
2022-03-08,56842.18868152775,56812.76721041284,56774.29847840682,56781.404296455235,2582214
2022-03-09,56851.98294851813,56850.6883058206,56670.565840907206,56700.921556300535,2063159
2022-03-10,57257.021550332305,57321.6799298766,57255.68097748992,57159.80137313438,3147765
2022-03-11,57372.74707010324,57460.46505178759,57342.75370941218,57398.08126644636,3537253
2022-03-14,57233.30609553676,57340.63325085074,57255.797734690874,57324.45289495518,1484943
2022-03-15,57526.00617617805,57620.91361854108,57566.20688129145,57552.05783261575,855431
2022-03-16,56951.20166845536,56996.09933008322,56875.279617823326,56897.6493822985,515141
2022-03-17,57054.42259541047,57057.4186594829,56906.613627381994,57128.55842593662,3417199
2022-03-18,57143.18556880515,57267.461850656386,57163.64975619923,57191.99425549758,3315263
2022-03-21,56731.70392570755,56823.833909572815,56729.22243413812,56786.8333567277,4282700
2022-03-22,57103.13306377933,57232.5267657474,57044.4841780103,57071.98511064659,4983900
2022-03-23,57220.01033181658,57234.68033535967,57088.585877729216,57220.76390262763,4061669
2022-03-24,57040.93572370928,57131.27845087597,57025.05387708336,57069.50421595258,1074679
2022-03-25,57292.45351176045,57430.96608809497,57195.87108941121,57250.72453540076,2193152
2022-03-28,57928.766349525016,57995.69323426392,57800.58089763776,58043.403243488574,4837074
2022-03-29,58006.2955798522,58114.47101072338,57923.42493531965,58065.877441555334,2837099
2022-03-30,58108.798581686395,58213.085071659756,58014.369877353136,58088.321701656176,2444741
2022-03-31,57943.99721291469,57993.56594144444,57849.00049116329,57828.46550262695,3350065
2022-04-01,57666.90349405837,57820.54330314881,57577.87160129957,57670.67232742207,1384094
2022-04-04,57932.343043351684,57963.88586725363,57908.91360969833,58072.97491176823,3164812
2022-04-05,57676.58023781505,57711.61030886805,57666.01364693437,57669.465302443336,4214150
2022-04-06,57683.96770544702,57715.43054451922,57675.909879108774,57757.629135543815,1324255
2022-04-07,57546.231219778245,57588.952163404494,57510.83793488309,57631.26814300923,1532564
2022-04-08,57782.79732916075,57718.425260541575,57684.271781113435,57713.813166428314,1681597
2022-04-11,57831.00957461866,57892.48420915354,57756.92017989107,57760.87252062819,1073684
2022-04-12,58099.45156959751,58180.88773215069,58109.35832546201,57992.459968909825,1919056
2022-04-13,57996.06838606809,58008.610325534646,57878.131128661145,57995.428826273,3677640
2022-04-14,57863.567210766734,57934.34434642349,57806.211192597075,57839.520385113356,1013676
2022-04-15,57645.28530239917,57644.74249735022,57545.39122122516,57595.436593114224,990913
2022-04-18,57471.82320210691,57516.368993684664,57387.84935158364,57390.85007551754,2875804
2022-04-19,57561.16613321025,57598.117012762756,57554.07698910416,57553.26936338695,3230689
2022-04-20,57816.013671694585,57876.472382086366,57729.73106105332,57795.313778149124,640689
2022-04-21,57438.43442054735,57599.44108886713,57487.75810141152,57530.40790720299,1785801
2022-04-22,57721.52163073699,57894.56569199106,57753.77622967304,57722.11889481486,4570161
2022-04-25,58124.85511150401,58291.178065343825,58160.16744007674,58244.39690926203,733725
2022-04-26,58315.72898752926,58360.07537259828,58245.733728141284,58278.737093554475,1658175
2022-04-27,58958.24632653275,58996.34650017247,58837.481200452086,58787.89710353583,3729449
2022-04-28,58751.048824137055,58755.447441364864,58564.2805064935,58634.03264582925,1324356
2022-04-29,58297.98996090604,58302.79877537239,58231.33939759262,58267.80617128532,1310672
2022-05-02,57757.513554909936,57783.94257341045,57587.216778408314,57740.5008028213,2868524
2022-05-03,58091.231737901835,58231.78817727249,58098.675652447564,58249.391244793725,2080296
2022-05-04,58350.460631528986,58451.10417328784,58297.49380671649,58365.7718796789,2005367
2022-05-05,58321.52973264714,58413.94358069618,58263.76812171065,58354.937939024116,2297511
2022-05-06,58413.86712822594,58540.847038218264,58391.43928352415,58389.75028907684,1146052
2022-05-09,58098.85560301974,58155.92699695486,58103.5453178302,58148.29046909338,661298
2022-05-10,58817.38385894918,58860.85095949034,58802.419661586355,58850.20384103794,2801374
2022-05-11,58780.78975190781,58948.90587628965,58867.993668589326,58858.75335606189,821243
2022-05-12,58949.96869361394,58971.852748436846,58846.40837338526,58817.33944613479,4518920
2022-05-13,59076.66601669069,59217.77649134844,59095.244956607385,59202.52377773043,2581530
2022-05-16,59286.56828070425,59329.16036777206,59213.11277140474,59213.221939275885,3488793
2022-05-17,59445.47527826993,59344.50251113886,59289.79902083095,59312.20724431395,3577165
2022-05-18,59058.65957856952,59133.88247635245,59059.99768020352,59122.54603370264,2175125
2022-05-19,59119.55493915232,59387.875866407434,59230.901496962135,59186.2414188588,4957005
2022-05-20,59796.37645313814,59885.63633354005,59789.44215950875,59736.001175319485,4593898
2022-05-23,60269.35065982857,60348.10201417842,60198.982040457144,60108.10529894361,3300212
2022-05-24,60790.17603878149,60781.89055604063,60638.62165781762,60728.30851371574,630878
2022-05-25,60477.416483418485,60552.15755062658,60466.08040275399,60511.63465090479,4244795
2022-05-26,60266.847478225354,60312.5335951872,60105.84886186414,60388.376021687196,3262108
2022-05-27,60181.01091819463,60292.12102779379,60076.80041618302,60154.55868775209,2392508
2022-05-30,60215.69649700503,60233.923647954914,60179.1571768924,60174.92136354879,3193974
2022-05-31,60681.468537612374,60614.90545788727,60523.3365379656,60520.98172174725,3393713
2022-06-01,59966.36346492732,60042.38693388059,60000.60998969661,60053.668714104,3843473
2022-06-02,60513.064060259996,60701.16529108194,60493.34377674525,60476.866910246,2447012
2022-06-03,60476.35936619984,60569.77665573304,60448.95735840146,60483.59131831169,3897094
2022-06-06,60379.19970287431,60399.02138371921,60296.17188065441,60275.98096712791,4034666
2022-06-07,60026.178231722835,60033.375195667046,60005.10421062726,59952.19948812611,2509326
2022-06-08,59540.22459946476,59578.85648332813,59427.29938443412,59434.9113355191,4693513
2022-06-09,59752.19081930705,59802.66474829709,59713.018809681926,59660.59453928128,4225614
2022-06-10,59807.22498489691,59845.08957163236,59732.670933264264,59767.8651868609,2730878
2022-06-13,59389.62075413747,59422.81011538449,59339.14939727641,59391.73135229268,4821613
2022-06-14,59049.33533078605,59148.30983789113,59012.69954658485,58986.684884919094,4200568
2022-06-15,58899.040809704034,58959.748651546215,58896.48871009577,58979.69161636558,4676672
2022-06-16,59437.082803788144,59439.09887671237,59347.83568779477,59479.62929457344,903552
2022-06-17,59338.887237999705,59385.056590488966,59315.13888580775,59323.61022931172,3689291
2022-06-20,58945.710005287125,58963.47577550462,58851.772289703935,58799.711437088925,1566937
2022-06-21,58813.11488734331,58841.41796233742,58769.80630543322,58787.34931811999,1623045
2022-06-22,58645.21587918809,58744.23376198432,58658.95409319583,58703.87643290258,2069157
2022-06-23,57987.89758475166,57986.476293282256,57804.46866681704,57891.94476160206,4156299
2022-06-24,57863.22643471749,57958.36850321606,57845.76976365918,57873.62710456571,2330286
2022-06-27,57806.54437376557,57922.304114110426,57823.88152709399,57806.559545911776,4316707
2022-06-28,58018.31153543987,58148.638078541466,57992.66444841488,58028.76751934716,734295
2022-06-29,58671.503333284185,58619.44915916749,58562.83659851164,58571.00437368487,4721123
