Ticker,Ret_12m,Ret_6m,Ret_3m,Ret_1m,Mom_Quality,Vol_126d,RSTR,Target_Next_1m,Close,RS_Rank,XGB_Score,Inst_Score,Momentum_Status
SYK,0.045842295038433845,-0.009035179565567542,-0.02109671128784807,0.013263812085128723,0.03257848295330512,0.17333005434661755,0.2644797822930379,0.00905197094271415,368.9800109863281,52.400000000000006,0.018897323,0.04207836095938855,Weak
SNPS,-0.1073199258052211,-0.03576713949780985,-0.2840378643882051,-0.09380499655882746,-0.013514929246393637,0.6764008478040531,-0.15866320415421872,-0.010475660279469445,442.92999267578125,28.999999999999996,0.018869992,-0.05953249230164054,Weak
ITW,-0.028220168216259722,0.030937304950215516,-0.028377701039039915,-0.06263470759096534,0.03441453937470562,0.1869606192122641,-0.1509417776597124,0.015802028046135286,243.63999938964844,41.0,0.01886018,0.008904236744991243,Weak
EXE,0.21757524797112415,-0.008113655323667146,0.0009826653316098444,-0.07931855779844343,0.2968938057695676,0.2935655942744287,0.7411469607290975,0.21536050348003433,100.03616333007812,74.0,0.01884878,0.25072651500307785,Strong
ADP,-0.06791652658828218,-0.11546432932273243,-0.12498862818024237,-0.10315142856305637,0.03523490197477419,0.17978284016460652,-0.3777697945259893,-0.02175659567913657,261.5299987792969,34.599999999999994,0.018844998,-0.05222776695030515,Weak
AWK,-0.06533086578467207,-0.12456130875597748,-0.125549761992379,-0.06886169831205291,0.003530832527380845,0.22594249601139904,-0.28914819893543203,0.040577880113172204,125.89158630371094,35.199999999999996,0.018844998,-0.0642635583275481,Weak
ROL,0.23781120372336728,0.036599681456000344,0.0036900994372237594,-0.0058489806891673934,0.24366018441253467,0.21427904506856538,1.1098201583233305,0.061976489075851626,57.609561920166016,75.8,0.018690424,0.2648670727147763,Strong
ADSK,0.04973474991764015,0.09974770468169059,0.012625412897134591,-0.04738232493617489,0.09711707485381504,0.26548659770651906,0.18733431497969327,0.014462899432821752,300.7699890136719,53.0,0.018665196,0.09821575863630992,Weak
ABT,0.11363461340037917,-0.038917477599389017,-0.01622770892722969,-0.061778868733813,0.17541348213419217,0.2110016962704111,0.5385483406481705,0.02679069853971172,124.66999816894531,62.6,0.018645529,0.14969665693273157,Weak
INTU,0.07911536423928811,0.056289058715776275,-0.1530255780161478,-0.03255452202581588,0.11166988626510399,0.2498887749871226,0.31660231334266664,-0.037428751002362315,656.1799926757812,57.99999999999999,0.018483108,0.09461741703486953,Weak
MNST,0.25367234666245597,0.11844756691598723,0.12792272413592287,-0.012753976070878803,0.2664263227333348,0.21956111610970386,1.1553609817491928,0.14090427063870425,66.56999969482422,78.0,0.018435042,0.31187367761170987,Strong
IP,-0.17681519036551963,-0.10268572264627551,-0.15948810085389908,-0.1647567369694476,-0.012058453396072033,0.38533169954548396,-0.4588648963323835,0.027046510604945784,38.157958984375,18.4,0.018432185,-0.08960751628552659,Weak
TJX,0.2620226275229367,0.12204103186151305,0.13287604147267884,-0.014066061586522682,0.2760886891094594,0.16255094361390873,1.6119415962622357,0.06519330314205729,141.88035583496094,78.60000000000001,0.018223561,0.3645431836114697,Strong
INTC,0.7521814883826907,1.0100100484245091,1.0797514737503482,0.11741795720512394,0.6347635311775668,0.5808289498236676,1.2950137705963927,-0.003735097770140361,40.15999984741211,96.0,0.018209549,0.8203366528261159,Strong
YUM,0.05122119459523056,-0.05504383679677982,-0.03869669837173795,-0.0922384271664014,0.14345962176163196,0.1940281867964118,0.26398842065650746,0.08327342179173702,139.05999755859375,53.6,0.018159967,0.09759617792610017,Weak
VRTX,-0.11856326185039401,-0.15830087203220433,-0.09140282991381676,0.03879177537624523,-0.15735503722663924,0.3988601251843606,-0.2972552390279471,0.013598778860838046,419.8900146484375,27.200000000000003,0.018136172,-0.16493900363660077,Weak
HLT,0.09955800832623485,0.11273327089770246,-0.0019884706883585013,0.01335924389985732,0.08619876442637753,0.21565187567654606,0.4616607577091555,0.08847999117447536,260.0323486328125,60.6,0.018118577,0.12023314153744671,Weak
DAY,0.05129774699095324,0.167690177336572,0.23846564829595818,-0.007251631938074321,0.05854937892902756,0.4701695389477582,0.10910478612833545,0.009788251690448835,68.44999694824219,53.800000000000004,0.017996825,0.10342470626716031,Weak
OKE,-0.27238241353636394,-0.15459185592012126,-0.15533607155353724,-0.08577693391393038,-0.18660547962243357,0.22620903651677587,-1.2041181808232662,0.1215584034903614,65.69430541992188,8.200000000000001,0.017926913,-0.2788270841951648,Weak
BKNG,0.1768934439098815,-0.0007231219119769872,-0.055201961685456324,-0.050527439127055485,0.22742088303693697,0.21458936562950884,0.8243346234374456,-0.03708506219081209,5080.2099609375,70.8,0.017925663,0.21322117161496573,Weak
RMD,0.030882052643050217,0.07122853176023858,-0.09460552781474119,-0.0686357577060166,0.09951781034906682,0.18625337786343568,0.16580667152084347,-0.013039018102535493,251.6614227294922,49.0,0.017844861,0.08107650693209804,Weak
EXPD,0.013884439985152985,0.10406527320225334,0.04832099408126633,-0.01102603011482306,0.024910470099976045,0.24620657119841569,0.05639345821506786,0.22490783914460932,119.56001281738281,46.800000000000004,0.017831217,0.046230781930069714,Weak
HBAN,0.009598872560467875,0.06782392354191757,-0.03631810544613212,-0.100939033350392,0.11053790591085988,0.25103999316560044,0.03823642774773303,0.07963454601864628,15.319999694824219,46.2,0.017724887,0.08007936048505952,Weak
KDP,-0.15765226063544202,-0.17375871302072454,-0.16178069500567194,0.08124999580904846,-0.23890225644449048,0.303601780139806,-0.5192731760757283,0.01770230367470549,27.68000030517578,21.2,0.017702803,-0.2461984835789792,Weak
HON,0.05153886937894381,0.017900893803188378,-0.019695975034308977,0.010166109872715046,0.04137275950622876,0.21336911606870312,0.24154793499893729,-0.043729338506978355,198.9185791015625,54.0,0.017679453,0.050589030460837764,Weak
FAST,0.10689223167163231,0.039852730022225114,-0.08085394195213258,-0.12476960289817018,0.2316618345698025,0.2320015673966433,0.4607392651312703,-0.03369428969647037,41.54999923706055,61.4,0.017618624,0.18495617906424028,Weak
DHI,-0.16310027341170874,0.19599361251854153,-0.004134278912308553,-0.13424966690197215,-0.028850606509736587,0.41205792373723793,-0.395818801231729,0.05738129220249211,148.82994079589844,20.200000000000003,0.017615408,-0.0181069494165374,Weak
TYL,-0.21029423181038664,-0.11401036285605637,-0.17806246625044042,-0.04525303371816414,-0.1650411980922225,0.25460237343852454,-0.8259712153121919,-0.026209000860158094,478.0799865722656,13.4,0.017598737,-0.222230159582808,Weak
DTE,0.1270789311516325,0.03282898272526502,0.004754535909433422,-0.014982919867626565,0.14206185101925906,0.146494552353668,0.8674652340985198,-0.034695012102255784,138.05999755859375,64.8,0.017584516,0.17902488415740375,Strong
NEE,0.015817466917283696,0.25567008482385467,0.16862655542989535,0.03775258541233817,-0.021935118495054473,0.27023665439984146,0.0585319077177451,0.043890412273509316,81.09088897705078,47.199999999999996,0.017564299,0.060688792182502296,Weak
FOX,0.5365220507628394,0.2890267913472504,0.16553636902153612,0.051474549219718835,0.4850475015431206,0.2928162133591174,1.8322825932621254,0.008669017604279405,58.83000183105469,92.2,0.017386004,0.5486157554236886,Strong
PFG,0.016290128144672344,0.1391400582064608,0.1062201785657273,-0.0036127534736299927,0.019902881618302337,0.22042923997800248,0.07390184780520952,0.020667139577259297,82.73999786376953,47.599999999999994,0.01737519,0.057781943249367244,Weak
AEP,0.27505835399660317,0.15297720168993623,0.08201213591487444,0.08106426147891765,0.1939940925176855,0.18228833829034352,1.5089190925559828,-0.00352575092066143,120.93639373779297,79.60000000000001,0.01727588,0.3060850186956843,Strong
ALGN,-0.3585264563570002,-0.2167591469202742,0.013990538701628141,0.08555517816748659,-0.4440816345244868,0.6248731534032878,-0.5737587771283403,0.05988592778689239,138.42999267578125,4.2,0.017262232,-0.36577763394141816,Weak
HIG,0.10701471455502998,0.02138485111864674,0.007700250578849488,-0.07103074554779243,0.1780454601028224,0.18457483086906146,0.5797903974835382,0.10234820368866715,122.91941833496094,61.6,0.017250625,0.16985331109166157,Strong
NI,0.23394468222518694,0.08854212195289168,-0.010800584391467583,-0.021824877419686195,0.25576955964487313,0.19651964291555432,1.190439178264304,0.027479035801364793,41.85000228881836,75.4,0.017086847,0.28913401956478585,Weak
PGR,-0.13553961305861684,-0.25400004663879483,-0.14117541953377122,-0.15988801798649155,0.02434840492787471,0.2141208923981842,-0.6330050820382545,0.10073926646636178,206.97000122070312,24.2,0.017023422,-0.11360901652823671,Weak
ETR,0.45097990986664716,0.168156113257099,0.07826784363864947,0.028372576919863723,0.42260733294678343,0.17323225780353635,2.6033252442977792,-0.008628334257955728,95.41325378417969,89.4,0.016979298,0.5553549312131327,Strong
GILD,0.37414279653444305,0.16328634878310355,0.05374188354662701,0.06558705187089009,0.30855574466355296,0.291801704780866,1.2821816679083924,0.04972981482807959,118.44000244140625,86.2,0.016979298,0.3513830717002544,Strong
ABBV,0.24514545040678892,0.19908092443143066,0.17736460887401684,-0.059476615892680385,0.3046220662994693,0.23561112480189375,1.0404663642810237,-0.013540737858079188,228.1999969482422,77.0,0.016936386,0.3443725219814718,Strong
XEL,0.3073808242057592,0.17774477558601376,0.11921860608033863,0.015938224607253915,0.29144259959850527,0.1935643097003605,1.5880036184438535,-0.022796826381192625,81.58999633789062,81.2,0.016908104,0.3811367373287251,Strong
GIS,-0.2792932795374715,-0.13251205995588244,-0.026551944800658145,-0.060344275245275525,-0.218949004292196,0.20985200503972293,-1.3309059376611818,0.0004250894386395032,47.04999923706055,8.0,0.016890453,-0.29361760281267807,Weak
COO,-0.3355132291644899,-0.1359378711149466,-0.010723890317150042,0.029969162989175846,-0.36548239215366574,0.3918906371213202,-0.8561399466673729,0.10412213647420776,70.11000061035156,5.0,0.016588083,-0.3331633932136411,Weak
ADI,0.029401680026631904,0.2123757318238766,0.054625765982675434,-0.02666334384553881,0.056065023872170716,0.27709656977960784,0.10610625764879332,0.14431093495038505,232.89999389648438,48.8,0.016522637,0.09218736305122463,Weak
WEC,0.20102864739602344,0.05257384098504292,0.029772311139420582,-0.003451595170748112,0.20448024256677155,0.15418459145590163,1.3038180112408944,-0.021129164136913903,111.70012664794922,72.6,0.016499331,0.26656194597510297,Strong
PPL,0.16179908658321152,0.03671119489840757,0.04047935511063816,0.006285857919573257,0.15551322866363826,0.15982996588310394,1.012320097105869,-0.02770234834920582,36.81999969482422,68.4,0.016499331,0.2059301213995152,Strong
AEE,0.2002252479108635,0.06265827874642715,0.013266807778743006,-0.00676783279683657,0.20699308070770006,0.1413544165006219,1.4164767742505067,0.002628216044423759,102.7300033569336,72.39999999999999,0.016499331,0.2797018623768304,Strong
PAYX,-0.14063020572047336,-0.18855139611359406,-0.15867661318588244,-0.05467300003770503,-0.08595720568276832,0.23191323285523718,-0.6063914680032781,-0.047953606404844584,116.1077880859375,23.200000000000003,0.016337156,-0.16579141075129586,Weak
UAL,0.2272309337320526,0.35020231794143153,0.10417402850165702,0.0024690898955612717,0.22476184383649134,0.4710069084506762,0.48243651983683844,0.08288718912851278,93.37999725341797,75.0,0.01632645,0.26355862472403063,Strong
GEV,0.9895224754989267,0.502941066025578,-0.12519524975506002,-0.05252943883282646,1.0420519143317533,0.40861391267726566,2.4216563479581725,0.004929742111131397,574.0700073242188,97.8,0.016261132,0.9554654716244788,Weak
PNW,0.0566861024371621,-0.022484770335754356,-0.012461423855964382,0.01553643460580112,0.04114966783136098,0.16036941433481852,0.3534720300144834,0.007791882022244678,88.62940979003906,55.00000000000001,0.01624481,0.05429390724751762,Weak
KO,0.06576706499702589,-0.018049789354413925,0.00942520017813342,0.03294397636062296,0.03282308863640293,0.1530101088145949,0.4298216994062597,0.05038211640641843,68.4988784790039,56.599999999999994,0.016242182,0.060008585269398285,Weak
NWS,0.08725676188484988,-0.021288349710532284,-0.07956951591859851,-0.060073903591809086,0.14733066547665896,0.21166383394134416,0.4122421873404707,-0.05014751475475754,30.510000228881836,58.4,0.016242182,0.11740799648607614,Weak
LKQ,-0.14835799465207689,-0.16905804093388455,0.061323035678986004,0.0009637483907352085,-0.1493217430428121,0.35572253613494653,-0.41706099440322203,-0.044552677750913205,30.84419059753418,22.0,0.016240709,-0.1589784498848878,Weak
USB,0.007323152543910805,0.18186459290541945,0.07743544771902289,-0.021720987726124186,0.02904414027003499,0.21859940018578045,0.03350033228676336,0.05486762780640664,46.84000015258789,45.800000000000004,0.01620762,0.0648929807436835,Weak
EVRG,0.32735557465324283,0.1584973521856916,0.09675225966716106,0.019939575208259397,0.30741599944498343,0.16181113914100284,2.0230719367718186,-0.01968375735715755,77.03636169433594,82.8,0.016116211,0.4281314897480264,Strong
GRMN,0.31265494766626256,0.16042487791188864,-0.013508881643464532,-0.15757501610311153,0.4702299637693741,0.2863024575401934,1.092044233055071,-0.08415125940906598,214.97000122070312,81.39999999999999,0.016116211,0.4220764889851628,Weak
MA,0.09573048886479563,0.015606758192817649,-0.00978600489196546,-0.03374013954032351,0.12947062840511914,0.194834986630204,0.491341367998201,-0.017537245522870393,553.6799926757812,59.599999999999994,0.015766526,0.12895926499225857,Weak
DUK,0.10923102074787461,0.05036741322548166,0.027519410173489245,0.02304110404740034,0.08618991670047427,0.15546884057105526,0.7025910809307915,-0.02723762719879519,124.13103485107422,61.8,0.015740894,0.13479848177580897,Strong
EW,0.2183305231580306,0.11040174272500503,0.05231314042721147,0.09395893104090902,0.12437159211712157,0.20549991369278262,1.06243608201427,0.021442180332448935,83.4800033569336,74.2,0.015734132,0.2081782260594221,Strong
KMI,0.09841129797820392,0.002117791232612687,-0.07188608640515204,-0.07844516359325182,0.17685646157145574,0.1986915544754657,0.49529683452325945,0.058234705032225165,25.788230895996094,60.199999999999996,0.01568313,0.14887851000120672,Weak
WFC,0.3397752947281283,0.21110841062135033,0.11204892171672332,0.06331141165106824,0.27646388307706005,0.2562655829199656,1.3258717415605654,-0.001639681578546659,85.5402603149414,84.6,0.015534732,0.351892078298235,Strong
ORLY,0.19224632228629068,0.013902367343753275,-0.04005247286819735,-0.09964041208259877,0.29188673436888946,0.19089617426268535,1.0070726824611342,0.06400416437444068,95.1500015258789,72.0,0.015471174,0.27461453504937805,Weak
L,0.238060270956842,0.1547432349166893,0.10306113824585639,-0.0061906976035124295,0.24425096856035444,0.14895465662692964,1.5982063021573432,0.06964865654449781,99.47191619873047,76.0,0.015460982,0.34762597215987046,Strong
VLTO,-0.030589072474572432,0.06777074064635924,-0.04071417723366677,-0.053376118570747644,0.022787046096175212,0.1627183233318971,-0.1879878789813966,0.0058777045569711195,100.37999725341797,40.400000000000006,0.015376538,0.004356170165470637,Weak
HSY,-0.03287729575074172,0.0406658010801384,-0.08750440000924675,-0.09357623442720908,0.06069893867646736,0.268368630554457,-0.12250796854616101,0.08965792759320368,169.85147094726562,40.0,0.015376538,0.02355128656636732,Weak
MO,0.21977146827095262,-0.004206773405197151,-0.0603224294717295,-0.13818071686383893,0.35795218513479155,0.2144068657349564,1.0250206658150014,0.03518288611856857,57.130001068115234,74.4,0.0152024515,0.3103997800341627,Weak
KMB,-0.08029340878008229,-0.05647740402021695,-0.07077351456244718,-0.024507053397649803,-0.055786355382432484,0.19155577171357868,-0.4191646540420613,-0.09708009531507189,120.20999908447266,33.0,0.015169309,-0.09376111089395373,Weak
TRGP,-0.061745183355041644,-0.06104018065532102,-0.06997293586726372,-0.0984709112879597,0.03672572793291806,0.271049907290552,-0.22780005340069673,0.17379742001579612,150.52000427246094,35.8,0.015169309,-0.019949898298109413,Weak
SJM,-0.0776687257158929,-0.08261425090751306,-0.04507761466838467,-0.05685580539238522,-0.020812920323507678,0.33054101702222616,-0.23497454692792427,0.01737613835616525,101.32928466796875,33.4,0.015169309,-0.05701581853523812,Weak
GEHC,-0.12558810257581654,0.1093278829897415,0.0742160181273952,-0.006304001591466268,-0.11928410098435027,0.29363238653738016,-0.4277052135045357,0.05653330485026031,75.0,26.0,0.015083749,-0.08505380353037592,Weak
CMS,0.06037188982591046,0.018268233752475993,-0.004491190249039101,0.011607002780501308,0.048764887045409155,0.157021000262381,0.38448290180949973,0.006873858578799075,72.6605453491211,55.60000000000001,0.014849902,0.07091175013378676,Weak
K,0.06086822416198867,0.018389147705460074,0.04780946864068736,0.008125126709081831,0.05274309745290684,0.09722938936452975,0.626027012612238,0.006256112842553785,82.55353546142578,55.800000000000004,0.014849902,0.10270733613812866,Weak
GWW,-0.1267506373674312,-0.0881089585840602,0.027969588073892604,0.012966061925105521,-0.13971669929253672,0.23518300240092882,-0.5389447199562183,-0.009546536325552135,953.9771728515625,25.8,0.014823803,-0.15254932448056663,Weak
WAB,0.06956908606181034,0.08954105963520753,0.08834919233087768,0.023066075164133615,0.04650301089767672,0.2175030228362272,0.31985342159678226,0.028360506301545074,202.89576721191406,57.199999999999996,0.014715284,0.08663027985841354,Weak
CTAS,-0.11129743696097871,-0.11863012217093383,-0.16769854073014834,-0.09654290051571335,-0.014754536445265365,0.1823953841687703,-0.6101987584181149,0.010300671600030453,183.53941345214844,28.4,0.014711632,-0.11036847621617232,Weak
TMO,0.010211293835533874,0.32724339779604183,0.20231353888873538,0.048028170957785,-0.037816877122251125,0.3461052124886078,0.029503438454773295,0.05201189319823718,556.219970703125,46.400000000000006,0.014656681,0.06594025102020858,Weak
DD,-0.00864924270064038,0.24742303624459927,0.17104047640263387,0.04154955903565982,-0.0501988017363002,0.2714562923436684,-0.03186237690777228,0.17676514203290306,33.915008544921875,43.0,0.014581813,0.0332831361566259,Weak
SCHW,0.32735164031230024,0.16525904139075576,-0.008936339902825052,0.023414725661673463,0.3039369146506268,0.19125604504706495,1.7115884636835632,-0.015430726325301958,94.14269256591797,82.6,0.014284448,0.3856791694466011,Weak
WTW,0.09746270829692727,0.040663959943760375,0.009799397335557014,-0.07875619187104321,0.17621890016797048,0.1816570992304596,0.5365202279999034,0.011955862917734539,317.0,60.0,0.014256792,0.1684960946230804,Weak
TRV,0.09162196122433386,0.04504328940140456,0.05336090276934291,-0.022471435176012133,0.11409339640034599,0.19733067791964518,0.4643067271154014,0.0719161268295232,271.010009765625,58.8,0.014256792,0.12923145870896294,Weak
BMY,-0.09028027698848995,-0.05549400927445902,0.04560272319894221,-0.02494186875592086,-0.06533840823256909,0.29075539952497903,-0.3105024950043409,0.07803598107502041,45.619998931884766,32.0,0.014200908,-0.07679182397497313,Weak
AKAM,-0.28118617985416994,-0.08852176366843034,-0.006049972638598189,-0.025184548060962708,-0.25600163179320723,0.2916687390089813,-0.9640600525430715,0.1863925161965967,73.93000030517578,7.6,0.014181053,-0.26831633432777735,Weak
IBM,0.49744054932787085,0.3111641392925568,0.24837580005399063,0.08227166260292695,0.4151688867249439,0.2649669016397247,1.8773686307591746,-0.008722988697425382,308.3598327636719,90.8,0.014151396,0.5239086029747941,Strong
DXCM,-0.054091561836561386,-0.02931974274629312,-0.1397578456314017,0.032082249673776486,-0.08617381151033787,0.438281076316565,-0.12341751620024707,-0.06862165249113161,68.19999694824219,36.6,0.014107468,-0.08388577163862623,Weak
CCI,-0.11571860609504658,-0.1219094235932131,-0.13595514515663654,-0.04586771948220236,-0.06985088661284422,0.20764222454296824,-0.5572980464341947,-0.030880417260711446,91.31999969482422,27.800000000000004,0.014047439,-0.1356177358454323,Weak
PNC,-0.00401228408778509,0.15281544589173612,-0.010149663148356414,-0.07280094565810435,0.06878866157031926,0.21453364775587655,-0.01870235335927711,0.055287330887061836,182.32000732421875,44.4,0.0139871,0.06895108446977544,Weak
LW,-0.1794013392893764,0.20981484073615775,0.1107339761427597,0.0029027460330219856,-0.1823040853223984,0.38371400280984663,-0.46753920361431417,-0.03752830323967893,61.81999969482422,18.0,0.0139824925,-0.10310000579336293,Weak
BA,0.32775896601934873,0.09399093716864648,-0.09833254919154544,-0.07026020135504008,0.3980191673743888,0.28107110307983846,1.1661069474162506,-0.06807274586436718,200.0800018310547,83.0,0.013971141,0.3643871276808331,Weak
NUE,0.03152299455887175,0.2611048288077511,0.08421198818359565,0.10599014822517816,-0.07446715366630641,0.340942551230314,0.09245837589094973,0.07319347571132861,149.74000549316406,49.4,0.013946787,0.025207709969220914,Weak
VMC,0.13017490792360364,0.10384353218275755,0.05652668983341291,-0.03858904610205727,0.1687639540256609,0.19124899511712384,0.6806566896933629,0.0080986554279745,289.5054016113281,65.0,0.013904226,0.19574541680462565,Strong
MDT,0.03709074424417613,0.10605015917370486,0.02596962984926776,-0.040502019162245606,0.07759276340642174,0.18522094006208203,0.20025135512077696,0.13597883864128502,90.97000122070312,50.0,0.013822128,0.0903877883755985,Weak
SNA,0.0443974213027476,0.10063496822160922,0.07261699214924855,-0.019204084674935284,0.06360150597768288,0.22339264176673831,0.19874164588243873,0.0070049176335869046,336.11553955078125,52.0,0.013822128,0.08542376103410029,Weak
D,0.03725066676221833,0.11129794805176485,-0.003408877299004187,-0.022660115493245314,0.059910782255463646,0.1776375739474297,0.2097003800178128,0.02150535566956502,59.52000045776367,50.2,0.013822128,0.07883520923551202,Weak
IDXX,0.3984958495306319,0.333403987264165,0.173656503371727,0.013594350800530952,0.38490149873010093,0.4583349846139629,0.8694423574632185,0.15978298308244154,628.5399780273438,86.8,0.013802065,0.4019315827743881,Strong
RL,0.6120607455916478,0.4473340453179533,0.10241414223403211,0.01720115690285917,0.5948595886887886,0.2934457149805754,2.085771624343409,0.1331764102754105,322.8800048828125,93.60000000000001,0.013770315,0.665201138934608,Strong
MSI,-0.046191046536112834,-0.011510169102592949,-0.008587568389713418,-0.05460351058013524,0.008412464044022405,0.20092495047648093,-0.229892038925846,-0.1357238839569086,431.9800109863281,37.6,0.013714954,-0.02110251612566109,Weak
OTIS,-0.07267365211133014,-0.03167884653795516,0.09426450460149671,0.0014075057901934418,-0.07408115790152359,0.2399089781039218,-0.30292176927138575,-0.042484637816446735,92.06118774414062,34.2,0.013714954,-0.0716501905154941,Weak
FE,0.1030748652040212,0.10373725671790557,0.08123135864633046,0.005438311116980454,0.09763655408704075,0.1407258476457459,0.7324515497927231,0.0143843293035808,45.7716064453125,61.0,0.013570336,0.1606976746397109,Strong
STLD,0.18371302454017369,0.22310847365997355,0.2973075929622784,0.12184391968639185,0.06186910485378183,0.3500612543260022,0.5248025089034473,0.05967886508096676,158.17999267578125,71.39999999999999,0.013551738,0.16395416783083638,Strong
AZO,0.19308225374392118,-0.007310641437170862,-0.0397086757083166,-0.12766835919171682,0.320750612935638,0.21144306185167963,0.9131642913843258,0.06513335520672325,3705.6298828125,72.2,0.013493725,0.2783338010415496,Weak
DG,0.25940101368458746,0.11201723930664831,-0.07691568911285063,0.005039539288763217,0.25436147439582424,0.3492300192317094,0.7427798281924853,0.09801159195994535,99.58000183105469,78.4,0.013484842,0.2416067464067877,Weak
LH,0.12239429430860005,0.05156526469007927,-0.032572976548278065,-0.09578580233552392,0.21818009664412397,0.2378985573439665,0.5144810278594326,0.06386995747298152,251.65670776367188,64.0,0.0134640075,0.1894119160556057,Weak
UBER,0.2419873192376616,0.1928544763484994,0.11022890113899275,-0.0012421358640295477,0.24322945510169114,0.3114423686053253,0.7769890792999956,-0.10280856449961762,96.48999786376953,76.6,0.013451961,0.2732303663746134,Strong
LYV,0.2498522662419682,0.12699869346469783,0.012864410090764444,-0.06835347606114273,0.31820574230311094,0.2351227912332601,1.0626458835889514,-0.1143088615090202,148.02000427246094,77.60000000000001,0.013422691,0.3238742134427777,Strong
SO,0.07042463577413893,0.05652597021804917,0.008777816538541261,0.0028481276366236763,0.06757650813751526,0.15059231906584267,0.4676509148075975,-0.056040137424836156,94.29426574707031,57.4,0.013337542,0.09949397206073286,Weak
META,0.15636785002373754,0.16641248902560402,-0.11078548350162498,-0.07091484407378978,0.22728269409752733,0.3432741421615695,0.455518871998636,-0.03841129639934049,666.469970703125,67.80000000000001,0.013331494,0.2041254531133383,Weak
VTR,0.18280446400794848,0.15128758216489002,0.1093243778647166,0.05745166287059433,0.12535280113735414,0.1801856450642747,1.0145340043194873,0.08109196785640482,74.36000061035156,71.0,0.013269885,0.21785503533381087,Strong
MMM,0.3029783550001659,0.21855024785995236,0.15794672193189507,0.06698717489037675,0.23599118010978914,0.2613621572991664,1.15922809228026,0.028612397858733374,165.7378387451172,81.0,0.013220461,0.31702223905907945,Strong
TT,0.14704822736170753,0.14198514954568187,0.018526807661743305,0.04927009537774296,0.09777813198396457,0.22902679134297962,0.6420568812034532,-0.08112102482509331,446.3699951171875,66.8,0.013214957,0.15312227798603475,Strong
LNT,0.14810869196084475,0.13070219193118593,0.03757439178926214,0.012218645908392611,0.13589004605245214,0.15668125788652118,0.945286589849277,0.0026252460178015635,67.4229965209961,67.0,0.013214957,0.2059605641815624,Strong
PTC,0.06547910867914974,0.2625048580417255,-0.06944507889846374,-0.02489869247961507,0.09037780115876481,0.3468813482882031,0.18876514693648805,-0.11399330957235809,197.3800048828125,56.39999999999999,0.013049287,0.1186596591074064,Weak
ABNB,-0.06952424897830844,0.01878876027355081,-0.013123011080321545,0.0328645900351201,-0.10238883901342855,0.27322440965881384,-0.2544584104514166,-0.0596801765449434,126.33999633789062,34.4,0.01302978,-0.08443369350652077,Weak
MCO,0.04410890414944646,0.06396347808603653,-0.04278010455366699,-0.0017715215201818957,0.045880425669628355,0.21998686393989836,0.20050699100605052,0.019285361059942163,478.02117919921875,51.800000000000004,0.013001796,0.05609363966422268,Weak
PSX,0.10377147946983456,0.3508224526163426,0.15737645616074847,0.018426344301969877,0.08534513516786468,0.29945084917229503,0.34653927266082846,0.028295176146966527,135.91427612304688,61.199999999999996,0.0129690515,0.17176314450614502,Strong
SPG,0.054983128688510075,0.11863986880383948,0.09171019637907873,-0.06680657176087301,0.12178970044938309,0.2064328022319067,0.26634879773972164,0.06801264996259904,173.35000610351562,54.6,0.012940278,0.13260769344227777,Weak
ELV,-0.2143199193411811,-0.20370846874816728,0.1785726095761737,-0.03219500792754304,-0.18212491141363807,0.4183978297439575,-0.5122395579162927,0.024009877855756034,321.95001220703125,12.6,0.012921849,-0.18338333543182822,Weak
FDX,-0.07506604251009275,0.2003362791853014,0.15396217558537284,0.03915670843050156,-0.11422275094059431,0.2817254673478007,-0.26645103553034805,0.09805971309332007,248.92999267578125,34.0,0.01285033,-0.03971528072179382,Weak
ADM,0.10274028329112461,0.29969285815085,0.13668782460825812,0.024303807297602287,0.07843647599352233,0.2498429642366133,0.41121943779783454,0.005602295048923844,60.182838439941406,60.8,0.012815931,0.16179118346689267,Strong
CBOE,0.12182138992516411,0.07349733800732339,-0.044311699523959525,-0.019704473325765304,0.14152586325092942,0.21269073387089477,0.5727630334808607,0.077995023061191,236.80999755859375,63.800000000000004,0.012750005,0.15246011894771244,Weak
COP,-0.1189028851531021,-0.011324465855927834,-0.041967294835686175,-0.0766812958897497,-0.0422215892633524,0.2671653417014368,-0.44505355520993706,0.033554513449464585,87.32969665527344,27.0,0.012746554,-0.07629993173375933,Weak
AMP,-0.10464806938164617,-0.0286000257054152,-0.09163466175170487,-0.06676943816151681,-0.037878631220129355,0.22418855265371324,-0.46678596272169154,0.005247399313182299,452.5353698730469,29.599999999999998,0.012746554,-0.0842892463205003,Weak
EOG,-0.10619294669263302,-0.03873862640735393,-0.08685584271160784,-0.04311483934708216,-0.06307810734555086,0.2307946229170284,-0.46011880758075463,0.04029964002366215,105.45999908447266,29.4,0.012746554,-0.10029205471803757,Weak
AOS,-0.1167522693410511,-0.005760093083543305,-0.05269142972375218,-0.08755128336835916,-0.02920098597269194,0.2517175147969548,-0.4638225887270023,-0.004823631481593038,66.33999633789062,27.400000000000002,0.012746554,-0.07032401204539927,Weak
HSIC,-0.11545491511748796,-0.024201017386758394,-0.0747278843806729,-0.0411584910220284,-0.07429642409545956,0.2533794095526087,-0.4556602105962216,0.16232112618108552,62.900001525878906,28.000000000000004,0.012746554,-0.10245686743231686,Weak
